id_vintage_id,wine_id,name,country,region,wynnery,wine_color,grappe
2657826,1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2008,France,Pauillac,Château Latour,Vin rouge,Cabernet Franc
2653978,36434,E. Guigal Côte-Rôtie La Mouline 1976,France,Côte-Rôtie,E. Guigal,Vin rouge,Assemblage
2641962,1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2009,France,Pauillac,Château Latour,Vin rouge,Assemblage
2635343,84068,Quintarelli Giuseppe Veneto Rosso del Bepi 2010,Italie,Vénétie,Quintarelli Giuseppe,Vin rouge,Corvina
2631997,1153863,Château d'Yquem Sauternes 1962,France,Sauternes,Château d'Yquem,Vin doux,Assemblage
2631851,88757,Pasetti Harimann Montepulciano d'Abruzzo 2000,Italie,Montepulciano d'Abruzzo,Pasetti,Vin rouge,Montepulciano
2619644,1558589,Biondi-Santi Brunello di Montalcino 1988,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2610998,1655970,Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2000,France,Pauillac,Château Latour,Vin rouge,Cabernet Sauvignon
2603480,1100910,Domaine du Comte Liger-Belair Vosne-Romanée Premier Cru Aux Reignots 2007,France,Vosne-Romanée Premier Cru,Domaine du Comte Liger-Belair,Vin rouge,Pinot Noir
2594363,1108737,Château l'Évangile Pomerol 2011,France,Pomerol,Château l'Évangile,Vin rouge,Merlot
2593232,1165304,Quinta do Noval Vintage Port 2011,Portugal,Porto,Quinta do Noval,Vin à haut degré d'alcool,Touriga Nacional
2590455,1653416,Leonetti Merlot 2010,États-Unis,Walla Walla Valley,Leonetti,Vin rouge,Merlot
2590138,18323,Casa Silva Altura 2012,Chili,Colchagua Valley,Casa Silva,Vin rouge,Assemblage
2579505,82199,Giacomo Conterno Barolo Riserva Monfortino 1961,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
2560058,5078,Tenuta San Guido Sassicaia 1970,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
2558365,74522,Bussola Amarone della Valpolicella Classico 2011,Italie,Amarone della Valpolicella Classico,Bussola,Vin rouge,Assemblage
2552341,1558589,Biondi-Santi Brunello di Montalcino 2013,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2533555,1165001,Banfi Poggio all'Oro Brunello di Montalcino Riserva 2013,Italie,Brunello di Montalcino,Banfi,Vin rouge,Sangiovese
2526724,22447,Ornellaia Bolgheri Superiore 1989,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
2522780,1274818,Mascarello Giuseppe e Figlio Barolo Monprivato 2013,Italie,Barolo,Mascarello Giuseppe e Figlio,Vin rouge,Nebbiolo
2507592,1835,Bertani Amarone della Valpolicella Classico 1959,Italie,Amarone della Valpolicella Classico,Bertani,Vin rouge,Assemblage
2507353,1558589,Biondi-Santi Brunello di Montalcino 1995,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2476178,1560732,Bruno Rocca Maria Adelaide Barbaresco 2006,Italie,Barbaresco,Bruno Rocca,Vin rouge,Nebbiolo
2460081,1131354,Von Siebenthal Montelìg 2013,Chili,Vallée de l'Aconcagua,Von Siebenthal,Vin rouge,Assemblage
2453539,1626074,Elio Altare Cerretta Barolo Riserva (Vigna Bricco) 2006,Italie,Barolo,Elio Altare,Vin rouge,Nebbiolo
2451662,1591090,Jaro Sed de Caná 2009,Espagne,Ribera del Duero,Jaro,Vin rouge,Tempranillo
2450034,66224,Gaja Darmagi Langhe 1988,Italie,Langhe,Gaja,Vin rouge,Cabernet Sauvignon
2446284,1558589,Biondi-Santi Brunello di Montalcino 2007,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2446188,16778,Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,Château Figeac,Vin rouge,Assemblage
2423072,1194532,Quintarelli Giuseppe Veneto Alzero Cabernet 2009,Italie,Vénétie,Quintarelli Giuseppe,Vin rouge,Assemblage
2392737,79939,Domaine des Comtes Lafon Montrachet Grand Cru 2009,France,Montrachet Grand Cru,Domaine des Comtes Lafon,Vin blanc,Chardonnay
2381850,85063,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2010,France,Clos de la Roche Grand Cru,Domaine Ponsot,Vin rouge,Pinot Noir
2372865,79162,Perrier-Jouët Belle Epoque Brut Champagne 2013,France,Champagne,Perrier-Jouët,Vin effervescent,Assemblage
2372593,1181560,Fonterenza Brunello di Montalcino 2004,Italie,Brunello di Montalcino,Fonterenza,Vin rouge,Sangiovese
2370593,1558589,Biondi-Santi Brunello di Montalcino 2001,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2369356,1194532,Quintarelli Giuseppe Veneto Alzero Cabernet 2011,Italie,Vénétie,Quintarelli Giuseppe,Vin rouge,Assemblage
2351669,1558589,Biondi-Santi Brunello di Montalcino 2008,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2342008,1100223,Château Hosanna Pomerol 2010,France,Pomerol,Château Hosanna,Vin rouge,Assemblage
2340001,98586,Cerbaiona Brunello di Montalcino 2009,Italie,Brunello di Montalcino,Cerbaiona,Vin rouge,Sangiovese
2326482,1558589,Biondi-Santi Brunello di Montalcino 1997,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2321701,1101360,Clos Rougeard Le Bourg Saumur Champigny 2010,France,Saumur-Champigny,Clos Rougeard,Vin rouge,Cabernet Franc
2320036,1558589,Biondi-Santi Brunello di Montalcino 1998,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2302975,1558589,Biondi-Santi Brunello di Montalcino 2011,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2302974,1558589,Biondi-Santi Brunello di Montalcino 2010,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2301696,1558589,Biondi-Santi Brunello di Montalcino 2004,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2268363,1558589,Biondi-Santi Brunello di Montalcino 2005,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2248041,77304,Roberto Voerzio Brunate  Barolo 1996,Italie,Barolo,Roberto Voerzio,Vin rouge,Nebbiolo
2244278,1181080,Sara Pérez y René Barbier Gratallops Partida Bellvisos 2005,Espagne,Priorat,Sara Pérez y René Barbier,Vin rouge,Grenache
2225151,87552,Château Rayas Châteauneuf-du-Pape 2009,France,Châteauneuf-du-Pape,Château Rayas,Vin rouge,Grenache
2221441,6935,Querciabella Toscana Batar 2011,Italie,Toscane,Querciabella,Vin blanc,Assemblage
2214882,1136950,Taittinger Comtes de Champagne Blanc de Blancs 2012,France,Champagne,Taittinger,Vin effervescent,Chardonnay
2208640,89900,Castello di Ama L'Apparita 2009,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
2207933,66194,Gaja Sperss Barolo 2013,Italie,Barolo,Gaja,Vin rouge,Nebbiolo
2189841,1558589,Biondi-Santi Brunello di Montalcino 1958,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
2175286,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 2013,France,Margaux,Château Margaux,Vin rouge,Assemblage
2158133,22447,Ornellaia Bolgheri Superiore 1988,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
2147798,1100223,Château Hosanna Pomerol 2009,France,Pomerol,Château Hosanna,Vin rouge,Assemblage
2141068,1159387,Zýmē Kairos 2007,Italie,Vénétie,Zýmē,Vin rouge,Assemblage
2137515,87760,Domaine Roulot Tessons Clos de Mon Plaisir Meursault 2002,France,Meursault,Domaine Roulot,Vin blanc,Chardonnay
2130088,21929,Masi Costasera Amarone della Valpolicella Classico 2013,Italie,Amarone della Valpolicella Classico,Masi,Vin rouge,Corvina
2120766,1138262,Aldo Conterno Barolo Riserva Granbussia 1985,Italie,Barolo,Aldo Conterno,Vin rouge,Nebbiolo
2106962,98838,Bodega Contador (Benjamín Romeo) Contador Rioja 2011,Espagne,Rioja,Bodega Contador (Benjamín Romeo),Vin rouge,Assemblage
2103221,36434,E. Guigal Côte-Rôtie La Mouline 2013,France,Côte-Rôtie,E. Guigal,Vin rouge,Shiraz/Syrah
2072452,77137,Vega Sicilia Unico 1965,Espagne,Ribera del Duero,Vega Sicilia,Vin rouge,Assemblage
2069129,1152755,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2013,France,Pessac-Léognan,Château Haut-Brion,Vin rouge,Assemblage
2067346,7135,Ceretto Barolo Brunate 2009,Italie,Barolo,Ceretto,Vin rouge,Nebbiolo
2067221,7133,Ceretto Barolo Bricco Rocche 2007,Italie,Barolo,Ceretto,Vin rouge,Nebbiolo
2059654,77175,Oremus Tokaji Aszú 6 Puttonyos 2013,Hongrie,Tokaj,Oremus,Vin doux,Furmint
2056499,83444,Domaine Comte Georges de Vogüé Bonnes-Mares Grand Cru 1999,France,Bonnes-Mares Grand Cru,Domaine Comte Georges de Vogüé,Vin rouge,Pinot Noir
2047023,1476033,Dal Forno Romano Nettare Veneto Bianco 1995,Italie,Vénétie,Dal Forno Romano,Vin blanc,Garganega
2041523,1146850,Mascarello Giuseppe e Figlio Barolo Riserva Monprivato Cà d'Morissio 2006,Italie,Barolo,Mascarello Giuseppe e Figlio,Vin rouge,Nebbiolo
2037014,66134,Gaja Sorì Tildìn (Barbaresco) Langhe 1988,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
2036812,1105697,Valentini Montepulciano d'Abruzzo 1997,Italie,Montepulciano d'Abruzzo,Valentini,Vin rouge,Montepulciano
2032537,22447,Ornellaia Bolgheri Superiore 1995,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
2032215,1476033,Dal Forno Romano Nettare Veneto Bianco 1994,Italie,Vénétie,Dal Forno Romano,Vin blanc,Garganega
2026976,1134557,Bruno Giacosa Falletto Barolo Le Rocche del Falletto 1999,Italie,Barolo,Bruno Giacosa,Vin rouge,Nebbiolo
2019338,1160530,La Spinetta Vürsù Barolo Campè 2005,Italie,Barolo,La Spinetta,Vin rouge,Nebbiolo
2015560,14362,Château Pontet-Canet Pauillac (Grand Cru Classé) 2011,France,Pauillac,Château Pontet-Canet,Vin rouge,Cabernet Sauvignon
2012234,1156988,Domaine Arnoux-Lachaux Romanée-Saint-Vivant Grand Cru 2006,France,Romanée-Saint-Vivant Grand Cru,Domaine Arnoux-Lachaux,Vin rouge,Pinot Nero
2011201,79906,Domaine Rossignol-Trapet Chambertin Grand Cru 2010,France,Chambertin Grand Cru,Domaine Rossignol-Trapet,Vin rouge,Pinot Noir
1977631,83818,Philipponnat Clos des Goisses Champagne 1988,France,Champagne,Philipponnat,Vin effervescent,Pinot Noir
1977116,1384933,Veuve Clicquot La Grande Dame Brut Rosé Champagne 2006,France,Champagne,Veuve Clicquot,Vin effervescent,Assemblage
1976231,1160530,La Spinetta Vürsù Barolo Campè 2003,Italie,Barolo,La Spinetta,Vin rouge,Nebbiolo
1970959,1166837,Pétrus Pomerol 1979,France,Pomerol,Château Pétrus,Vin rouge,Assemblage
1965900,1256452,Ferrari 'Giulio Ferrari' Riserva del Fondatore 1983,Italie,Trente,Ferrari,Vin effervescent,Chardonnay
1965237,1256452,Ferrari 'Giulio Ferrari' Riserva del Fondatore 2000,Italie,Trente,Ferrari,Vin effervescent,Chardonnay
1961768,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2012,France,Pauillac,Château Lafite Rothschild,Vin rouge,Assemblage
1949279,1446306,Zýmē Harlequin 2006,Italie,Vénétie,Zýmē,Vin rouge,Assemblage
1944622,1105697,Valentini Montepulciano d'Abruzzo 2001,Italie,Montepulciano d'Abruzzo,Valentini,Vin rouge,Montepulciano
1941165,1166837,Pétrus Pomerol 2010,France,Pomerol,Château Pétrus,Vin rouge,Merlot
1940863,1127704,Zenato Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2012,Italie,Amarone della Valpolicella Classico,Zenato,Vin rouge,Assemblage
1936485,1441825,Armand de Brignac Brut Rosé Champagne,France,Champagne,Armand de Brignac,Vin effervescent,Assemblage
1934445,1213,Avignonesi Vin Santo di Montepulciano 1991,Italie,Vin Santo di Montepulciano,Avignonesi,Vin doux,Assemblage
1932413,1370760,Egly-Ouriet Rosé Brut Champagne Grand Cru 'Ambonnay',France,Champagne Grand Cru Ambonnay,Egly-Ouriet,Vin effervescent,Assemblage
1929286,1127349,Salon Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2002,France,Champagne Grand Cru Le Mesnil-sur-Oger,Salon,Vin effervescent,Chardonnay
1925116,87554,Château Rayas Châteauneuf-du-Pape Réservé Blanc 2007,France,Châteauneuf-du-Pape,Château Rayas,Vin blanc,Assemblage
1921260,1379762,Teso La Monja Alabaster 2007,Espagne,Toro,Teso La Monja,Vin rouge,Tempranillo
1919515,22447,Ornellaia Bolgheri Superiore 1990,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1917806,1194532,Quintarelli Giuseppe Veneto Alzero Cabernet 2000,Italie,Vénétie,Quintarelli Giuseppe,Vin rouge,Cabernet Franc
1917123,1146850,Mascarello Giuseppe e Figlio Barolo Riserva Monprivato Cà d'Morissio 2003,Italie,Barolo,Mascarello Giuseppe e Figlio,Vin rouge,Nebbiolo
1914467,84911,Domaine Leflaive Chevalier-Montrachet Grand Cru 2000,France,Chevalier-Montrachet Grand Cru,Domaine Leflaive,Vin blanc,Chardonnay
1914452,1384933,Veuve Clicquot La Grande Dame Brut Rosé Champagne 1998,France,Champagne,Veuve Clicquot,Vin effervescent,Assemblage
1905168,9712,Casanova di Neri Tenuta Nuova Brunello di Montalcino 2013,Italie,Brunello di Montalcino,Casanova di Neri,Vin rouge,Sangiovese
1902564,1153863,Château d'Yquem Sauternes 1967,France,Sauternes,Château d'Yquem,Vin doux,Assemblage
1897120,66114,Gaja Costa Russi (Barbaresco) Langhe 1988,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1895632,1313331,Didier Dagueneau (Louis-Benjamin Dagueneau) Pur Sang 2006,France,Pouilly-Fumé,Didier Dagueneau (Louis-Benjamin Dagueneau),Vin blanc,Sauvignon Blanc
1890145,7133,Ceretto Barolo Bricco Rocche 2009,Italie,Barolo,Ceretto,Vin rouge,Nebbiolo
1889890,1166837,Pétrus Pomerol 1990,France,Pomerol,Château Pétrus,Vin rouge,Assemblage
1874069,66144,Gaja Sorì San Lorenzo 1981,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1867831,5078,Tenuta San Guido Sassicaia 2013,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Cabernet Sauvignon
1867561,1320744,Biserno Lodovico 2008,Italie,Toscane,Biserno,Vin rouge,Assemblage
1863862,7135,Ceretto Barolo Brunate 2010,Italie,Barolo,Ceretto,Vin rouge,Nebbiolo
1862550,87552,Château Rayas Châteauneuf-du-Pape 2007,France,Châteauneuf-du-Pape,Château Rayas,Vin rouge,Grenache
1862426,10175,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2001,France,Saint-Émilion Grand Cru,Château Angelus,Vin rouge,Assemblage
1858157,94816,Castello del Terriccio Lupicaia 2007,Italie,Toscane,Castello del Terriccio,Vin rouge,Assemblage
1848798,23793,Château Lafite Rothschild Carruades de Lafite Pauillac 2010,France,Pauillac,Château Lafite Rothschild,Vin rouge,Assemblage
1846001,1105697,Valentini Montepulciano d'Abruzzo 1995,Italie,Montepulciano d'Abruzzo,Valentini,Vin rouge,Montepulciano
1845271,77137,Vega Sicilia Unico 2013,Espagne,Ribera del Duero,Vega Sicilia,Vin rouge,Tempranillo
1840827,22447,Ornellaia Bolgheri Superiore 1986,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1835428,74304,Louis Roederer Cristal Brut Champagne (Millésimé) 2012,France,Champagne,Louis Roederer,Vin effervescent,Assemblage
1835142,1108737,Château l'Évangile Pomerol 1999,France,Pomerol,Château l'Évangile,Vin rouge,Assemblage
1830417,1364597,Roberto Voerzio Riserva vecchie viti dei Capalot e delle Brunate Barolo 2004,Italie,Barolo,Roberto Voerzio,Vin rouge,Nebbiolo
1826111,22447,Ornellaia Bolgheri Superiore 1997,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1815720,1395198,Michel Fallon Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',France,Champagne Grand Cru Avize,Michel Fallon,Vin effervescent,Chardonnay
1799986,1127795,Château Margaux Château Margaux (Premier Grand Cru Classé) 1960,France,Margaux,Château Margaux,Vin rouge,Cabernet Sauvignon
1798403,1127704,Zenato Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2009,Italie,Amarone della Valpolicella Classico,Zenato,Vin rouge,Assemblage
1791320,81431,Quinta do Noval Vintage Port Nacional 2001,Portugal,Porto,Quinta do Noval,Vin à haut degré d'alcool,Touriga Nacional
1788493,7134,Ceretto Barolo Prapò 2007,Italie,Barolo,Ceretto,Vin rouge,Nebbiolo
1771355,82405,Marchesi di Gresy Barbaresco Gaiun Martinenga 2005,Italie,Barbaresco,Marchesi di Gresy,Vin rouge,Nebbiolo
1768167,94912,Leonetti Cabernet Sauvignon 2003,États-Unis,Walla Walla Valley,Leonetti,Vin rouge,Cabernet Sauvignon
1767856,75816,Tua Rita Redigaffi Toscana 2010,Italie,Toscane,Tua Rita,Vin rouge,Merlot
1759474,1166837,Pétrus Pomerol 2007,France,Pomerol,Château Pétrus,Vin rouge,Assemblage
1749808,74306,Louis Roederer Cristal Rosé Brut Champagne (Millésimé) 2012,France,Champagne,Louis Roederer,Vin effervescent,Pinot Noir
1746003,94912,Leonetti Cabernet Sauvignon 2001,États-Unis,Walla Walla Valley,Leonetti,Vin rouge,Cabernet Sauvignon
1745465,21938,Masi Campolongo di Torbe Amarone della Valpolicella Classico 2011,Italie,Amarone della Valpolicella Classico,Masi,Vin rouge,Corvina
1739000,77136,Vega Sicilia Unico Reserva Especial Edición 2009,Espagne,Ribera del Duero,Vega Sicilia,Vin rouge,Assemblage
1727658,79963,Massolino Barolo Riserva Vigna Rionda 2007,Italie,Barolo,Massolino,Vin rouge,Nebbiolo
1727448,22721,Fontodi Flaccianello della Pieve 2010,Italie,Colli della Toscana Centrale,Fontodi,Vin rouge,Sangiovese
1727006,13969,Emidio Pepe Montepulciano d'Abruzzo 1983,Italie,Montepulciano d'Abruzzo,Emidio Pepe,Vin rouge,Montepulciano
1709440,22554,Pio Cesare Il Bricco Barbaresco 2010,Italie,Barbaresco,Pio Cesare,Vin rouge,Nebbiolo
1707247,83920,Domaine de La Romanée-Conti Romanée-Saint-Vivant Grand Cru (Marey-Monge) 2006,France,Romanée-Saint-Vivant Grand Cru,Domaine de La Romanée-Conti,Vin rouge,Pinot Noir
1701407,82698,Biondi-Santi Brunello di Montalcino Riserva 1999,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
1688444,1652,Antinori Tignanello 2012,Italie,Toscane,Antinori,Vin rouge,Assemblage
1687614,22447,Ornellaia Bolgheri Superiore 1996,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1687141,9220,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2011,France,Margaux,Chateau Palmer,Vin rouge,Assemblage
1687137,9220,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2012,France,Margaux,Chateau Palmer,Vin rouge,Assemblage
1685567,16418,Le Macchiole Messorio 2009,Italie,Toscane,Le Macchiole,Vin rouge,Merlot
1682343,74304,Louis Roederer Cristal Brut Champagne (Millésimé) 2009,France,Champagne,Louis Roederer,Vin effervescent,Assemblage
1682257,1911534,Opus One Opus One 2012,États-Unis,Napa Valley,Opus One,Vin rouge,Cabernet Sauvignon
1682066,86684,Dom Pérignon Brut Champagne 2004,France,Champagne,Dom Pérignon,Vin effervescent,Assemblage
1680620,86666,Dugat-Py Charmes-Chambertin Grand Cru 2006,France,Charmes-Chambertin Grand Cru,Dugat-Py,Vin rouge,Pinot Noir
1677016,22447,Ornellaia Bolgheri Superiore 2002,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1661422,22447,Ornellaia Bolgheri Superiore 2011,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1661353,79633,Krug Collection 1989,France,Champagne,Krug,Vin effervescent,Assemblage
1660178,87552,Château Rayas Châteauneuf-du-Pape 2000,France,Châteauneuf-du-Pape,Château Rayas,Vin rouge,Grenache
1655958,82203,Giacomo Conterno Barolo Cascina Francia 2010,Italie,Barolo,Giacomo Conterno,Vin rouge,Nebbiolo
1643643,1213,Avignonesi Vin Santo di Montepulciano 1994,Italie,Vin Santo di Montepulciano,Avignonesi,Vin doux,Assemblage
1615144,83920,Domaine de La Romanée-Conti Romanée-Saint-Vivant Grand Cru (Marey-Monge) 1999,France,Romanée-Saint-Vivant Grand Cru,Domaine de La Romanée-Conti,Vin rouge,Pinot Noir
1614876,66194,Gaja Sperss Barolo 1995,Italie,Barolo,Gaja,Vin rouge,Nebbiolo
1599557,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2010,France,Pauillac,Château Lafite Rothschild,Vin rouge,Cabernet Sauvignon
1598333,82698,Biondi-Santi Brunello di Montalcino Riserva 1988,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
1595758,1098770,Château Trotanoy Pomerol 2009,France,Pomerol,Château Trotanoy,Vin rouge,Assemblage
1583075,66144,Gaja Sorì San Lorenzo 2003,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1582946,5078,Tenuta San Guido Sassicaia 1979,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1578220,84732,Domaine des Lambrays Clos des Lambrays Grand Cru 2010,France,Clos des Lambrays Grand Cru,Domaine des Lambrays,Vin rouge,Pinot Noir
1575352,1172486,Château Tertre Roteboeuf Saint-Émilion Grand Cru 1998,France,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,Vin rouge,Assemblage
1573062,89900,Castello di Ama L'Apparita 2010,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
1567509,1213,Avignonesi Vin Santo di Montepulciano 1989,Italie,Vin Santo di Montepulciano,Avignonesi,Vin doux,Assemblage
1563708,100694,Château Coutet Cuvée Madame Barsac 1989,France,Barsac,Château Coutet,Vin doux,Sémillon
1562747,22447,Ornellaia Bolgheri Superiore 2009,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1561654,66104,Gaja Barbaresco 2009,Italie,Barbaresco,Gaja,Vin rouge,Nebbiolo
1530622,1256452,Ferrari 'Giulio Ferrari' Riserva del Fondatore 2001,Italie,Trente,Ferrari,Vin effervescent,Chardonnay
1527965,88757,Pasetti Harimann Montepulciano d'Abruzzo 2001,Italie,Montepulciano d'Abruzzo,Pasetti,Vin rouge,Montepulciano
1526922,23793,Château Lafite Rothschild Carruades de Lafite Pauillac 1990,France,Pauillac,Château Lafite Rothschild,Vin rouge,Assemblage
1515373,77137,Vega Sicilia Unico 2012,Espagne,Ribera del Duero,Vega Sicilia,Vin rouge,Assemblage
1514116,23130,Ca' del Bosco Cuvée Annamaria Clementi (Extra Brut) 2004,Italie,Franciacorta,Ca' del Bosco,Vin effervescent,Assemblage
1509754,11001,Marqués de Murrieta Castillo Ygay Gran Reserva Especial Tinto 2011,Espagne,Rioja,Marqués de Murrieta,Vin rouge,Assemblage
1508173,66184,Gaja Conteisa Langhe 2009,Italie,Langhe,Gaja,Vin rouge,Barbera
1506241,1658,Antinori Tenuta Guado al Tasso Bolgheri Superiore 1998,Italie,Bolgheri Superiore,Antinori,Vin rouge,Assemblage
1504379,15617,Billecart-Salmon Blanc de Blancs Brut Champagne Grand Cru,France,Champagne Grand Cru,Billecart-Salmon,Vin effervescent,Chardonnay
1503292,1105697,Valentini Montepulciano d'Abruzzo 2006,Italie,Montepulciano d'Abruzzo,Valentini,Vin rouge,Montepulciano
1497781,87552,Château Rayas Châteauneuf-du-Pape 2004,France,Châteauneuf-du-Pape,Château Rayas,Vin rouge,Grenache
1492543,89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2010,Italie,Amarone della Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
1490694,89750,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1990,Italie,Amarone della Valpolicella,Dal Forno Romano,Vin rouge,Assemblage
1488742,1148298,Ruinart Brut Rosé Champagne,France,Champagne,Ruinart,Vin effervescent,Assemblage
1487737,1153863,Château d'Yquem Sauternes 1983,France,Sauternes,Château d'Yquem,Vin doux,Assemblage
1485973,1148747,Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Vin rouge,Cabernet Franc
1485772,89900,Castello di Ama L'Apparita 2007,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
1479366,86684,Dom Pérignon Brut Champagne 2000,France,Champagne,Dom Pérignon,Vin effervescent,Chardonnay
1477440,1153863,Château d'Yquem Sauternes 2006,France,Sauternes,Château d'Yquem,Vin doux,Sauvignon Blanc
1477318,22447,Ornellaia Bolgheri Superiore 1987,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1477102,5078,Tenuta San Guido Sassicaia 1991,Italie,Bolgheri Sassicaia,Tenuta San Guido,Vin rouge,Assemblage
1468211,1652,Antinori Tignanello 2010,Italie,Toscane,Antinori,Vin rouge,Assemblage
1460844,22447,Ornellaia Bolgheri Superiore 1993,Italie,Bolgheri Superiore,Ornellaia,Vin rouge,Assemblage
1457990,1256452,Ferrari 'Giulio Ferrari' Riserva del Fondatore 2010,Italie,Trente,Ferrari,Vin effervescent,Chardonnay
1457989,1256452,Ferrari 'Giulio Ferrari' Riserva del Fondatore 1995,Italie,Trente,Ferrari,Vin effervescent,Chardonnay
1453562,1130208,Cavallotto Barolo Riserva Bricco Boschis Vigna San Giuseppe 2001,Italie,Barolo,Cavallotto,Vin rouge,Nebbiolo
1446899,82698,Biondi-Santi Brunello di Montalcino Riserva 1997,Italie,Brunello di Montalcino,Biondi-Santi,Vin rouge,Sangiovese
1443139,96337,Château Doisy-Daëne L'Extravagant de Doisy-Daëne Sauternes 2001,France,Sauternes,Château Doisy-Daëne,Vin doux,Assemblage
1435385,1136945,Quinta do Vale Meão Vintage Port 2007,Portugal,Porto,Quinta do Vale Meão,Vin à haut degré d'alcool,Assemblage
1435261,1135215,Château Rieussec Sauternes (Premier Grand Cru Classé) 2009,France,Sauternes,Château Rieussec,Vin doux,Sauvignon Blanc
1435191,77472,Altesino Brunello di Montalcino  Montosoli 2007,Italie,Brunello di Montalcino,Altesino,Vin rouge,Sangiovese
1434857,1257923,Didier Dagueneau (Louis-Benjamin Dagueneau) Silex 2007,France,Pouilly-Fumé,Didier Dagueneau (Louis-Benjamin Dagueneau),Vin blanc,Sauvignon Blanc
1434846,1108737,Château l'Évangile Pomerol 1990,France,Pomerol,Château l'Évangile,Vin rouge,Assemblage
1434526,25474,Sena Aconcagua Valley 2009,Chili,Vallée de l'Aconcagua,Sena,Vin rouge,Assemblage
1433049,16220,Vilafonté Series C 2010,Afrique du Sud,Paarl,Vilafonté,Vin rouge,Assemblage
1432574,3908,Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 1991,France,Pauillac,Château Lafite Rothschild,Vin rouge,Assemblage
1429691,89900,Castello di Ama L'Apparita 1996,Italie,Toscane,Castello di Ama,Vin rouge,Merlot
